Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2015-04-02,03:59:31,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,125,,37.00,15.00,15.00,33.00,15,66.20,,99.47,15
2015-04-02,04:14:57,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,134,,45.00,14.00,11.00,30.00,14,65.69,,100.19,14
2015-04-02,04:29:52,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,184,,47.00,15.00,16.00,22.00,13,65.73,,100.00,13
2015-04-02,04:44:26,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,242,,46.00,14.00,12.00,28.00,14,66.56,,98.88,14
2015-04-02,04:59:45,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,265,,47.00,14.00,12.00,27.00,15,64.19,,102.44,15
2015-04-02,05:14:53,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,334,,50.00,16.00,10.00,24.00,15,64.31,,102.25,15
2015-04-02,05:29:21,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,452,,52.00,16.00,11.00,21.00,15,60.80,,108.80,15
2015-04-02,05:44:18,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,613,,54.00,19.00,11.00,16.00,15,60.63,,108.31,15
2015-04-02,05:59:54,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,837,,59.00,19.00,10.00,12.00,15,65.12,,101.18,15
2015-04-02,06:14:49,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1274,,60.00,20.00,11.00,9.00,13,68.38,,96.25,13
2015-04-02,06:29:58,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1483,,62.00,21.00,9.00,8.00,14,96.19,,70.25,14
2015-04-02,06:44:58,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1260,,63.00,20.00,9.00,8.00,13,147.33,,45.93,13
2015-04-02,06:59:50,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1249,,62.00,22.00,9.00,7.00,13,163.14,,40.21,13
2015-04-02,07:14:19,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1267,,62.00,19.00,11.00,8.00,13,174.07,,37.67,13
2015-04-02,07:29:42,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1293,,64.00,19.00,9.00,8.00,13,154.33,,42.80,13
2015-04-02,07:44:31,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1265,,68.00,18.00,8.00,6.00,12,127.67,,53.75,12
2015-04-02,07:58:55,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1061,,66.00,17.00,9.00,8.00,13,69.73,,94.53,13
2015-04-02,08:14:53,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1093,,65.00,18.00,9.00,8.00,12,67.31,,97.77,12
2015-04-02,08:29:51,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1090,,66.00,18.00,8.00,8.00,11,64.46,,101.85,11
2015-04-02,08:44:45,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1127,,68.00,18.00,9.00,5.00,11,61.85,,106.77,11
2015-04-02,08:59:54,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1077,,66.00,19.00,7.00,8.00,14,60.20,,109.60,14
2015-04-02,09:14:20,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1114,,64.00,17.00,10.00,9.00,12,61.50,,106.64,12
2015-04-02,09:29:50,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1138,,66.00,17.00,9.00,8.00,14,59.93,,109.47,14
2015-04-02,09:44:44,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1134,,64.00,19.00,9.00,8.00,13,60.07,,109.40,13
2015-04-02,09:59:55,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1200,,67.00,18.00,8.00,7.00,13,59.53,,110.87,13
2015-04-02,10:14:56,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1216,,65.00,19.00,9.00,7.00,13,62.53,,105.13,13
2015-04-02,10:28:56,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1322,,68.00,16.00,8.00,8.00,13,65.20,,100.87,13
2015-04-02,10:44:37,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1433,,67.00,17.00,8.00,8.00,14,65.93,,99.93,14
2015-04-02,10:59:49,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1293,,67.00,17.00,9.00,7.00,12,61.94,,105.69,12
2015-04-02,11:13:55,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1355,,68.00,16.00,8.00,8.00,14,64.36,,102.07,14
2015-04-02,11:29:51,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1229,,67.00,17.00,8.00,8.00,10,61.00,,107.56,10
2015-04-02,11:44:57,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1255,,66.00,18.00,8.00,8.00,12,60.87,,107.80,12
2015-04-02,11:59:40,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1296,,66.00,19.00,7.00,8.00,12,61.20,,107.20,12
2015-04-02,12:14:32,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1298,,66.00,19.00,9.00,6.00,12,63.75,,103.13,12
2015-04-02,12:29:25,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1265,,68.00,17.00,9.00,6.00,14,61.81,,106.19,14
2015-04-02,12:44:26,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1238,,67.00,17.00,9.00,7.00,14,65.19,,100.75,14
2015-04-02,12:59:38,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1362,,68.00,18.00,8.00,6.00,13,69.00,,95.29,13
2015-04-02,13:14:42,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1270,,69.00,17.00,7.00,7.00,11,63.43,,103.79,11
2015-04-02,13:29:18,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1296,,68.00,17.00,7.00,8.00,11,64.53,,101.93,13
2015-04-02,16:44:00,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1390,,74.00,17.00,4.00,5.00,7,63.21,,103.86,11
2015-04-02,16:59:56,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1378,,74.00,17.00,4.00,5.00,14,62.07,,105.73,14
2015-04-02,17:14:50,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1305,,74.00,17.00,4.00,5.00,12,67.44,,97.63,12
2015-04-02,17:29:41,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1316,,76.00,16.00,4.00,4.00,10,67.36,,97.79,10
2015-04-02,17:43:58,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1263,,76.00,17.00,4.00,3.00,11,65.92,,99.85,11
2015-04-02,17:59:16,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1241,,78.00,13.00,5.00,4.00,11,69.60,,94.60,11
2015-04-02,18:14:46,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1197,,79.00,14.00,3.00,4.00,14,64.33,,103.07,14
2015-04-02,18:29:24,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1176,,76.00,16.00,4.00,4.00,15,59.53,,110.07,15
2015-04-02,18:44:59,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1162,,76.00,17.00,4.00,3.00,15,60.13,,109.00,15
2015-04-02,18:59:59,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1166,,78.00,14.00,3.00,5.00,12,59.79,,109.79,12
2015-04-02,19:14:32,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1122,,77.00,15.00,3.00,5.00,13,60.00,,109.46,13
2015-04-02,19:29:24,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1065,,79.00,15.00,2.00,4.00,14,59.00,,111.27,14
2015-04-02,19:44:37,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1046,,80.00,14.00,2.00,4.00,15,58.88,,111.81,15
2015-04-02,19:59:35,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,985,,78.00,14.00,4.00,4.00,13,61.93,,106.13,13
2015-04-02,20:14:45,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,954,,80.00,14.00,3.00,3.00,15,59.81,,110.00,15
2015-04-02,20:29:52,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,975,,78.00,14.00,2.00,6.00,15,60.20,,109.07,15
2015-04-02,20:44:22,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,913,,79.00,14.00,3.00,4.00,14,61.50,,106.64,14
2015-04-02,20:58:31,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,840,,78.00,15.00,2.00,5.00,14,59.00,,111.50,14
2015-04-02,21:14:55,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,773,,77.00,13.00,3.00,7.00,13,58.31,,112.88,13
2015-04-02,21:29:31,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,743,,79.00,12.00,2.00,7.00,14,67.33,,98.27,14
2015-04-02,21:44:32,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,676,,75.00,14.00,4.00,7.00,15,60.87,,107.87,15
2015-04-02,21:59:49,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,624,,78.00,13.00,3.00,6.00,14,60.63,,108.50,14
2015-04-02,22:14:35,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,529,,77.00,12.00,3.00,8.00,14,55.57,,118.71,14
2015-04-02,22:28:53,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,491,,74.00,12.00,5.00,9.00,11,60.42,,108.75,11
2015-04-02,22:44:33,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,431,,70.00,13.00,6.00,11.00,13,61.86,,106.57,13
2015-04-02,22:59:22,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,404,,68.00,14.00,6.00,12.00,14,64.07,,102.80,14
2015-04-02,23:14:33,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,352,,70.00,15.00,5.00,10.00,15,66.93,,98.33,15
2015-04-02,23:29:45,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,326,,71.00,15.00,4.00,10.00,14,64.94,,101.38,14
2015-04-02,23:44:10,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,297,,66.00,13.00,7.00,14.00,12,64.87,,101.33,12
2015-04-02,23:59:34,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,235,,70.00,12.00,3.00,15.00,14,64.81,,101.25,14
2015-04-03,00:14:48,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,217,,65.00,14.00,5.00,16.00,14,61.20,,107.53,14
2015-04-03,00:29:22,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,225,,59.00,13.00,7.00,21.00,14,61.67,,106.47,14
2015-04-03,00:44:22,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,187,,61.00,15.00,7.00,17.00,13,61.00,,108.27,13
2015-04-03,00:59:39,11,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,198,,61.00,12.00,7.00,20.00,14,61.79,,106.43,14
2015-04-03,01:14:47,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,159,,55.00,13.00,9.00,23.00,12,64.13,,102.87,12
2015-04-03,01:29:51,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,131,,49.00,12.00,9.00,30.00,14,62.93,,104.33,14
2015-04-03,01:44:21,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,120,,46.00,9.00,10.00,35.00,14,64.80,,101.47,14
2015-04-03,01:59:41,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,99,,48.00,7.00,11.00,34.00,15,68.40,,96.27,15
2015-04-03,02:14:21,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,98,,42.00,10.00,13.00,35.00,14,66.50,,99.07,14
2015-04-03,02:29:01,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,98,,49.00,13.00,13.00,25.00,13,68.14,,96.57,13
2015-04-03,02:44:45,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,112,,36.00,12.00,16.00,36.00,15,60.06,,109.47,15
2015-04-03,02:59:21,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,125,,42.00,12.00,6.00,40.00,14,65.47,,100.53,14
2015-04-03,03:14:02,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,89,,37.00,13.00,14.00,36.00,15,64.27,,102.67,15
2015-04-03,03:29:48,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,100,,44.00,10.00,9.00,37.00,14,61.94,,105.81,14
2015-04-03,03:44:33,12,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,121,,51.00,11.00,14.00,24.00,15,61.87,,105.87,15
